screen_time,social_media_hours,gaming_hours,sleep_hours,phone_pickups,mood_score,addiction_risk
12.530023702720504,5.166486501241648,1.7154407354349608,7.895681633811703,128,7,Low
12.004686402973615,7.351412269116436,1.5134461210401695,7.5302515724776695,158,8,Low
10.726494777726968,4.4625058040885595,1.0835675890518053,3.3231492419881565,95,6,Moderate
13.800706613818607,7.499104531976951,0.25904241478207,3.9888888943766228,38,5,Moderate
10.437738829808842,6.542282638855561,1.2810681978640315,6.0351161577109735,97,6,Low
8.049083671394028,4.722781523670183,3.05016328149768,4.785290707912924,28,7,Moderate
9.955508926651179,6.986583326886461,3.8177481238754885,7.566729222258948,120,8,Low
7.000247167457268,0.07465295861674637,1.4800731871297381,7.358770290678029,141,8,Moderate
3.5214002744810733,7.03853188753551,3.945361876668138,4.865573580045325,158,7,Moderate
8.994717124434722,5.503072879039321,2.251559426655998,6.232174004058234,173,6,Low
12.024621284700034,6.71971184225746,4.996082816082259,3.0661896855747948,130,2,High
10.862793071443063,5.427030582841135,4.537587947348715,8.051822228980253,79,8,Low
7.526652775349813,0.9977124552911238,2.312255298284171,6.860191079470706,147,8,Moderate
3.8237182699857373,1.1025831932738832,3.978252027002953,3.0112793011494636,112,5,Moderate
1.3779279444713985,1.3350809428389674,1.0879156795530314,5.326041568502365,26,7,Moderate
12.36541211793309,4.080877699990602,4.3404285936737175,3.624824147521725,195,7,Moderate
10.138264732722797,0.4224316837482247,2.9195859734625187,6.596213793977603,156,3,Low
7.477323869424897,0.6164662330746493,0.3513055754638752,5.005429912176365,39,10,Moderate
10.199852151631905,6.3089197173792515,3.103614338649656,5.641193987732944,103,7,Moderate
10.56157288433799,1.8868607931494967,2.2285320112382747,3.3752533613842104,56,9,Moderate
13.13047330746625,5.140521596281532,2.527488319764432,6.817064188249397,56,6,Low
13.884643613676948,5.977756701936301,4.439918320113671,8.70187651758355,78,9,Low
8.352149543978726,7.837173720271068,0.9917646658210473,7.201511756667126,103,6,Low
4.5499205296465615,4.1446301299105235,1.7923534415326383,8.644075470692043,179,3,Low
6.585538565606156,6.981842003876815,5.051601400750852,4.116608507077664,58,5,Moderate
6.956429527592604,3.8637509766828417,0.8008798344956627,3.483609082542748,48,2,Moderate
12.82207249610915,6.241704507440819,0.042175222881714935,3.34368150646574,183,9,Moderate
10.767876118377593,5.255641250137116,5.7396877265007475,3.413748098138527,117,10,Moderate
4.668431971011602,2.0936454698872478,1.481872794431999,8.437527483126221,129,10,Low
4.535346439672203,6.07518609934371,2.6984390547032397,7.6602633417310875,53,9,Low
7.338425517753996,0.26890880146626106,0.37591922073212714,8.438624720066466,194,5,Moderate
7.921468869577822,3.2887648208056524,2.0840599575530563,8.399000074123634,169,8,Moderate
8.128167588443514,1.0239056682686911,5.29281368569236,5.360687079381549,163,8,Moderate
4.382051282506665,5.846567719845838,5.88778254298348,4.539180374665487,140,7,Moderate
3.575269225876622,4.522642036572879,2.7835949201300174,8.832031977789223,137,9,Low
3.379200775051453,0.1762812823800335,4.320048237978678,5.507939603222906,80,6,Moderate
8.295896247672824,4.1871272909949315,0.6886132312153048,8.16083816009661,195,9,Low
11.292099849893571,4.39070925376047,3.677400965171695,4.356882309539644,107,1,High
6.572197110616185,1.1276770201741542,3.9851274870325044,4.296542719111845,83,2,Moderate
12.20582980925554,3.6812981159075173,4.495702276174659,4.743525358838131,177,6,Moderate
11.483247024026912,3.6739190207756645,0.3117394653256105,7.717669196304199,41,7,Low
12.337764100292194,4.358782072676125,4.550550107214667,7.524646081896984,152,8,Low
2.641299176303975,5.277034931157938,0.9697188677152286,4.532960067933628,134,9,Moderate
8.282369358873854,6.005836055994777,3.3478844326958392,6.315081688696351,140,8,Low
4.671601682924653,3.125826924908906,4.79006512934597,5.231596007501189,32,9,Moderate
6.165958076309114,0.7472637758023648,2.6464329495047023,4.17365563826709,21,10,Moderate
2.222469357645463,2.853367793134118,4.544891308736505,4.658650143500377,81,7,Moderate
9.354770549741506,1.566726500695351,5.381747582541206,6.121143139509327,69,4,Low
8.251662495079618,1.3282745073295636,3.680838831835058,5.178604419804063,36,2,Moderate
3.1951046868099198,4.056408830923528,3.588675776214108,3.200301610718287,17,5,Moderate
10.524258051110827,6.5630200595917865,1.8789719689036941,7.791559634296507,119,6,Low
12.139361168976222,0.9411519052746016,4.438381992513244,4.918000994643268,138,7,Moderate
2.5916406786662334,5.801484384219126,1.938067190317283,8.98246894248997,68,7,Low
2.6877438363723285,5.4948879814002325,0.5581829187601632,3.176184954614354,157,2,Moderate
3.7267883198878575,3.032217009752779,5.840744339857039,5.021043011166619,18,4,Moderate
12.936703995096078,0.8859875625516649,4.55749446068779,8.928393399916644,184,9,Low
5.651377449230743,3.953699578002399,4.96949551462331,5.011248284225236,30,8,Moderate
2.133333081813805,5.752619578830845,2.52071236708635,8.432159245667222,60,2,Low
10.734742380522984,5.209180679053393,3.7255714048705872,5.114249679657926,78,3,Moderate
1.40450279892565,5.914357881318185,0.6380623575346476,4.8895175316778055,165,7,Moderate
3.1727161491258764,5.2422592775332655,5.950455703007033,3.436025229660098,137,3,Moderate
10.023957455627803,4.1012380251604235,1.8318640601803877,4.275866258226577,66,5,Moderate
6.307982455872864,6.073989864486743,5.42164706608077,4.3965788826077326,146,3,Moderate
1.7682205710172925,7.190779105441979,3.904611285352484,8.24536034483011,160,2,Low
6.8117220694835305,3.6828661696154104,5.18738165713602,6.279889321126731,44,3,Moderate
13.698404270638571,0.8857647466105254,2.535290569871668,3.2521480510284317,97,10,Moderate
13.561164339188377,1.0196316753829517,4.246129957983713,8.836657937352514,140,10,Low
10.091099876640648,6.715687276006135,5.890792159563766,6.7280669835211775,82,7,Low
7.924786527900214,5.08071284727775,2.6990532478353555,4.310659097299842,190,4,Moderate
2.2549481125407307,1.9351506260707119,0.07442421766388874,5.812607792787035,98,5,Moderate
4.864091500212023,2.3993528920558775,4.45915919238962,3.2888570158701205,77,8,Moderate
12.404402916740334,2.643264031006191,2.042435060097388,8.934170150101043,192,1,Low
4.708774398645113,3.433460747170855,1.606660052930005,7.7349650795323885,158,5,Low
4.279994247912285,1.7618024110185209,2.9302477738976322,7.4253944945569605,198,9,Low
9.69960341819502,6.634294394534044,5.273873401693604,6.430634112289933,54,7,Low
6.595556334172873,2.5355727023289543,2.6075757651522706,7.643277934380938,114,3,Moderate
12.602802769413,3.547040115033502,3.642537472312524,6.787845318551932,29,9,Low
10.134239050111713,1.8994677469984502,3.074182665274744,3.625348816850086,159,3,High
9.478915374091143,7.604248420689628,3.6039063992901355,7.461563497059359,10,8,Low
9.243352407892306,0.5674577290701874,1.526349485051082,5.171118559230832,21,6,Moderate
1.5934336915309886,1.1201927804265415,1.6608858467478347,8.829196145406303,102,1,Low
9.092756044486688,3.75795010392547,2.6848088479347467,5.845730522587563,186,6,Moderate
12.103767969456555,0.3959748279493329,4.999902428838075,8.063547675670344,106,10,Low
7.017075415206058,3.508307908299484,1.3110590061247818,5.380781082517899,63,9,Moderate
6.161195536083492,0.6967421343661719,3.7023990967068077,3.6830303608596084,60,7,Moderate
8.472134205437397,0.23734578451791855,4.052521245282535,3.269121408141412,148,1,High
6.068340588240074,5.838882470787827,5.293551336569085,7.025658028455047,118,1,Moderate
11.70927499487683,7.6404840918799115,4.927189695301359,3.0093906311488374,100,7,Moderate
10.328437621510727,6.636700454922003,0.24335242526808853,8.229586363729384,155,2,Low
9.648797325714717,6.402839032187253,3.975987078356133,3.5537087524395434,165,8,Moderate
10.765314621509436,0.5680613162660437,0.4810800844914207,5.128627751015905,176,2,Moderate
9.691444407397883,5.429359653380518,2.17151994502719,6.56196474725123,19,2,Low
2.805327243154721,0.9259008534296429,0.9259293916984763,4.031090887962567,164,5,Moderate
12.731892994715942,0.5315507548461991,3.203804835286583,3.852822742760746,90,9,Moderate
6.486445381659307,2.36032566123325,2.916002962785618,6.463199320407305,110,5,Moderate
11.504294188785188,1.7284109200934976,2.799646708183295,7.900339215351267,47,5,Low
10.00240674669993,3.439448619121185,4.037799734366594,4.652287045532511,190,6,Moderate
11.256807078970313,3.5713561312126574,4.790282043110115,7.93453424200967,165,9,Low
6.602807866672851,2.5509345465691107,3.493192479564683,5.227034540625765,66,6,Moderate
10.17261621436972,5.507240147937095,2.247317322120728,4.001161210192517,174,7,Moderate
2.853723873064814,7.120776281470467,2.0752647644271445,3.9267584833399427,166,10,Moderate
9.395691021724295,5.095218539637946,2.04362499948775,3.430271333085906,135,1,High
2.316378889997066,6.77711591755028,3.186512069311457,8.050340170468058,193,6,Low
6.902021075549493,5.506193886241896,0.8433178054701647,5.913538197956386,129,8,Moderate
7.57091653283585,7.712139256941619,2.3052402779148014,3.2339760754494695,116,10,Moderate
6.140645483907887,2.505650088561392,0.8823711033995303,5.927107183154439,179,5,Moderate
11.86124307297026,2.963175890202452,2.2488214066907783,5.8440385708989355,143,4,Moderate
13.93315364977118,4.36304896974642,0.5292102227392241,6.641264049461579,135,4,Low
1.4021893815074455,7.765937229417985,4.641233349207384,8.880653954482602,58,2,Low
3.188380426948693,1.9752594133406847,5.031295289416969,5.137113882705565,107,3,Moderate
3.3032220285342517,4.059570928957937,4.064323929112301,4.410223288822951,148,7,Moderate
8.082759548087427,1.3219364035408256,3.4979065569876147,8.998282824935483,150,2,Low
7.355671813301868,3.214230405234594,5.963090333398189,8.281888572893562,113,6,Moderate
8.401905695369676,4.965283838596672,1.2078726469345995,5.370826459585912,37,5,Moderate
7.182098487328747,4.344196671661305,1.3664984166192575,8.784173082993082,126,2,Moderate
10.387862060926777,4.267093030122901,5.2198149578861095,3.7839140629407773,148,7,Moderate
2.622670581569028,6.353685300395243,1.6546054095081417,8.262543486109134,21,6,Low
2.934347602266503,3.701404840523148,5.885924268976111,5.90044461583888,105,6,Moderate
8.653509787707158,3.002639263356815,1.7147013331552212,4.219338546516523,160,9,Moderate
5.709485132281685,5.805731705759593,5.366715340945393,5.735875654559622,101,3,Moderate
8.827520809612134,4.731254075379905,4.839536053957662,5.858900302669756,82,8,Moderate
12.101505570420487,3.5131985330699864,5.081813125242363,8.35854123117249,156,6,Low
4.328618346364406,0.2463203972835828,5.829198254343532,4.3244729307166905,123,6,Moderate
9.940386551597289,5.781655661585828,4.155194589222647,3.806610776448731,135,5,Moderate
5.663301830421175,6.43549766143604,1.6725592344873181,4.264229783203219,66,3,Moderate
13.971671123865717,5.414570390859165,4.970815796694702,4.767716378077159,144,3,High
10.59230374129989,6.673156776005406,4.442856791721114,3.8571017238050316,145,5,Moderate
11.685046267219086,6.473465369112248,5.306545653011863,7.200205636632626,113,7,Low
7.339161525673742,0.6211946773728405,2.445258186194585,5.442638934753766,111,3,Moderate
8.138694371603245,5.056718636049938,3.462243986771465,7.186537656440577,54,3,Low
7.793495791377687,2.396525423630991,0.46117245165698106,6.003745608422507,133,6,Moderate
1.6529381490316588,0.5832146829432281,2.4172396957958227,4.771742964287659,43,7,Moderate
6.2169783148562585,2.3401207285659344,0.9139775367872127,4.597008075093225,127,7,Moderate
7.193680822469291,1.8082319825279978,3.842856253055064,8.873886691048853,30,3,Moderate
5.651583093476136,5.182539567924227,0.7375240707923254,8.331954481592392,32,10,Moderate
8.616242249895748,4.99827090231522,0.43065483735907817,7.095703327340415,23,2,Low
10.281384222585668,6.580278355073574,4.823751045315122,6.315005804447335,13,7,Low
10.368516888680473,3.211565047305549,0.9517448671582678,8.291953018329815,107,9,Low
10.7323880436406,2.5406943620889333,0.0008081580269119204,6.066774835423379,163,2,Low
4.590204251671693,5.655811899645729,0.3761377297311952,8.036030954136013,178,6,Low
4.208710299624729,5.9272324492165716,1.8976208983758407,3.6113543283960814,74,3,Moderate
8.344796649778296,6.932383853992695,3.4308549816429226,8.443198929363733,60,3,Low
12.829260870107095,3.0185444317055428,5.7844704989406495,3.5357371471534376,195,7,Moderate
7.419582525940073,3.1011904436451765,3.7962712724916052,7.223142549805987,147,7,Moderate
4.305007988733043,7.004089812420929,1.0968434199414028,4.670636449502608,20,1,Moderate
9.789407008387345,7.551858442905677,1.6138081895723158,5.852439647100442,149,5,Moderate
1.626418161112851,2.8804037272078267,5.740798892905717,6.002406874261207,50,3,Low
6.950094867070821,1.6710617920413098,2.212243025188771,5.21887953592306,133,7,Moderate
10.978379170732937,3.332035455231032,4.93307932089854,8.102088006719372,25,9,Low
9.545595268211672,3.7782544333038537,5.28094042752891,4.294444075058725,118,7,Moderate
8.900777589285394,2.3624118205746623,0.8196054219070357,6.909838562863659,27,3,Low
5.10315546892355,5.15866083217851,2.3707854456690196,7.279241299695706,191,1,Moderate
12.572795034270268,2.299276771724638,2.2067159265369174,3.3485517124820987,127,6,Moderate
7.706204735260266,2.140741413823772,5.0128813544531665,3.088160331929723,174,6,Moderate
5.385492107998205,0.15462104734080828,0.7462103940030613,5.481856049511812,162,3,Moderate
6.255766714313299,4.247501427296751,3.5707900494340894,3.059542926767014,180,9,Moderate
13.525490131538648,4.15225824103639,4.065253604753719,4.871183147501299,165,1,High
7.776848619503807,7.808110586233709,0.7533012885759203,3.101685989337486,196,9,Moderate
2.5626939785674914,2.1246626636688486,0.10531418019977346,4.759851664683389,42,7,Moderate
7.733486860263526,2.7847647453463047,2.2304357694379817,3.0081217542928087,52,5,Moderate
9.403963641293096,7.793555550530857,5.082364961903397,3.1415697878731748,84,8,Moderate
11.181579372882137,6.243008988567843,2.747974554021429,5.388031757727017,141,8,Moderate
1.854033166406755,1.8258829079495928,1.4796218098681477,5.904462418261209,88,7,Moderate
9.731349660098386,4.657670078145849,5.941253361525728,4.434952666693459,65,4,High
